
Circuit: Title: diamond buffer

Circuit: Title: diamond buffer
Date: Sun May 29 14:03:03  2011


                             Title: diamond buffer
                             DC transfer characteristic  Sun May 29 14:03:03  2011
--------------------------------------------------------------------------------
Index   v-sweep         v(4)            v(5)            v(6)            
--------------------------------------------------------------------------------
140	4.000000e-01	1.037543e+00	-2.313334e-01	4.266763e-01	
141	4.100000e-01	1.046122e+00	-2.215968e-01	4.357456e-01	
142	4.200000e-01	1.054632e+00	-2.118578e-01	4.447774e-01	
143	4.300000e-01	1.063066e+00	-2.021163e-01	4.537679e-01	
144	4.400000e-01	1.071419e+00	-1.923724e-01	4.627129e-01	
145	4.500000e-01	1.079681e+00	-1.826261e-01	4.716075e-01	
146	4.600000e-01	1.087843e+00	-1.728776e-01	4.804459e-01	
147	4.700000e-01	1.095895e+00	-1.631267e-01	4.892219e-01	
148	4.800000e-01	1.103824e+00	-1.533737e-01	4.979276e-01	
149	4.900000e-01	1.111616e+00	-1.436184e-01	5.065544e-01	
150	5.000000e-01	1.119254e+00	-1.338611e-01	5.150920e-01	
151	5.100000e-01	1.126719e+00	-1.241016e-01	5.235283e-01	
152	5.200000e-01	1.133989e+00	-1.143401e-01	5.318491e-01	
153	5.300000e-01	1.141039e+00	-1.045766e-01	5.400377e-01	
154	5.400000e-01	1.147837e+00	-9.481107e-02	5.480741e-01	
155	5.500000e-01	1.154352e+00	-8.504356e-02	5.559349e-01	
156	5.600000e-01	1.160542e+00	-7.527415e-02	5.635927e-01	
157	5.700000e-01	1.166366e+00	-6.550281e-02	5.710154e-01	
158	5.800000e-01	1.171776e+00	-5.572960e-02	5.781663e-01	
159	5.900000e-01	1.176726e+00	-4.595446e-02	5.850044e-01	
160	6.000000e-01	1.181169e+00	-3.617747e-02	5.914853e-01	
161	6.100000e-01	1.185069e+00	-2.639856e-02	5.975636e-01	
162	6.200000e-01	1.188405e+00	-1.661778e-02	6.031961e-01	
163	6.300000e-01	1.191176e+00	-6.835027e-03	6.083454e-01	
164	6.400000e-01	1.193410e+00	2.949634e-03	6.129831e-01	
165	6.500000e-01	1.195157e+00	1.273626e-02	6.170923e-01	
166	6.600000e-01	1.196484e+00	2.252480e-02	6.206681e-01	
167	6.700000e-01	1.197467e+00	3.231530e-02	6.237174e-01	
168	6.800000e-01	1.198179e+00	4.210764e-02	6.262593e-01	
169	6.900000e-01	1.198688e+00	5.190183e-02	6.283261e-01	
170	7.000000e-01	1.199045e+00	6.169777e-02	6.299626e-01	

Index   v-sweep         v(4)            v(5)            v(6)            
--------------------------------------------------------------------------------
171	7.100000e-01	1.199295e+00	7.149545e-02	6.312247e-01	
172	7.200000e-01	1.199467e+00	8.129476e-02	6.321742e-01	
173	7.300000e-01	1.199586e+00	9.109570e-02	6.328728e-01	
174	7.400000e-01	1.199667e+00	1.008981e-01	6.333774e-01	
175	7.500000e-01	1.199723e+00	1.107021e-01	6.337365e-01	
176	7.600000e-01	1.199761e+00	1.205076e-01	6.339893e-01	
177	7.700000e-01	1.199787e+00	1.303145e-01	6.341656e-01	
178	7.800000e-01	1.199804e+00	1.401227e-01	6.342880e-01	
179	7.900000e-01	1.199816e+00	1.499324e-01	6.343724e-01	
